timestamp,user_id,age,income,email,credit_score,churn
2026-05-09T00:21:57.495384,8723,77,75754,u***@example.com,482,0
2026-05-09T00:21:57.495384,5380,23,82438,u***@example.com,340,0
2026-05-09T00:21:57.495384,5107,56,129847,u***@example.com,696,1
2026-05-09T00:21:57.495384,6726,73,49371,u***@example.com,793,0
2026-05-09T00:21:57.495384,4373,63,71501,u***@example.com,632,0
2026-05-09T00:21:57.495384,9945,41,80946,u***@example.com,426,0
2026-05-09T00:21:57.495384,3082,28,58467,u***@example.com,300,0
2026-05-09T00:21:57.495384,9967,79,37625,u***@example.com,467,0
2026-05-09T00:21:57.495384,7748,30,53893,u***@example.com,318,0
2026-05-09T00:21:57.495384,1417,51,96329,u***@example.com,631,0
2026-05-09T00:21:57.495384,9306,42,51007,u***@example.com,755,0
2026-05-09T00:21:57.495384,9808,24,111302,u***@example.com,408,0
2026-05-09T00:21:57.495384,4974,69,59532,u***@example.com,567,0
2026-05-09T00:21:57.495384,4267,21,74253,u***@example.com,744,0
2026-05-09T00:21:57.495384,1825,76,32323,u***@example.com,539,0
2026-05-09T00:21:57.495384,8668,25,131335,u***@example.com,600,1
2026-05-09T00:21:57.495384,6745,37,132356,u***@example.com,402,0
2026-05-09T00:21:57.495384,1412,46,130944,u***@example.com,549,1
2026-05-09T00:21:57.495384,8543,71,93379,u***@example.com,752,0
2026-05-09T00:21:57.495384,8587,70,34210,u***@example.com,819,0
2026-05-09T00:21:57.495384,1728,68,36456,u***@example.com,452,1
2026-05-09T00:21:57.495384,8164,62,51367,u***@example.com,473,0
2026-05-09T00:21:57.495384,9867,63,74624,u***@example.com,642,1
2026-05-09T00:21:57.495384,6988,27,30106,u***@example.com,730,0
2026-05-09T00:21:57.495384,3504,60,123493,u***@example.com,623,0
2026-05-09T00:21:57.495384,3967,51,88008,u***@example.com,719,0
2026-05-09T00:21:57.495384,3786,74,145926,u***@example.com,784,0
2026-05-09T00:21:57.495384,2122,43,135395,u***@example.com,711,0
2026-05-09T00:21:57.495384,5079,58,136492,u***@example.com,383,0
2026-05-09T00:21:57.495384,2571,66,92240,u***@example.com,412,0
2026-05-09T00:21:57.495384,6073,75,84315,u***@example.com,631,0
2026-05-09T00:21:57.495384,6104,20,89249,u***@example.com,677,0
2026-05-09T00:21:57.495384,3143,73,90587,u***@example.com,340,0
2026-05-09T00:21:57.495384,7806,23,30756,u***@example.com,404,1
2026-05-09T00:21:57.495384,8357,22,88011,u***@example.com,501,0
2026-05-09T00:21:57.495384,4440,22,56378,u***@example.com,749,1
2026-05-09T00:21:57.495384,4766,71,24255,u***@example.com,565,1
2026-05-09T00:21:57.495384,6644,64,34484,u***@example.com,509,0
2026-05-09T00:21:57.495384,3914,40,145703,u***@example.com,417,0
2026-05-09T00:21:57.495384,5968,66,76549,u***@example.com,676,0
2026-05-09T00:21:57.495384,6917,26,54503,u***@example.com,839,0
2026-05-09T00:21:57.495384,9787,52,144465,u***@example.com,383,0
2026-05-09T00:21:57.495384,1728,37,93794,u***@example.com,753,0
2026-05-09T00:21:57.495384,2365,75,145941,u***@example.com,813,0
2026-05-09T00:21:57.495384,5492,66,126283,u***@example.com,686,0
2026-05-09T00:21:57.495384,1698,78,120732,u***@example.com,649,0
2026-05-09T00:21:57.495384,8186,76,65113,u***@example.com,595,0
2026-05-09T00:21:57.495384,1395,59,125730,u***@example.com,557,0
2026-05-09T00:21:57.495384,8400,52,94069,u***@example.com,380,0
2026-05-09T00:21:57.495384,9082,67,118117,u***@example.com,567,0
2026-05-09T00:21:57.495384,5171,35,25249,u***@example.com,718,0
2026-05-09T00:21:57.495384,5360,79,145654,u***@example.com,534,0
2026-05-09T00:21:57.495384,3502,34,139979,u***@example.com,610,0
2026-05-09T00:21:57.495384,1717,41,39201,u***@example.com,656,0
2026-05-09T00:21:57.495384,3782,20,145541,u***@example.com,512,0
2026-05-09T00:21:57.495384,5946,49,78576,u***@example.com,348,0
2026-05-09T00:21:57.495384,6486,52,138562,u***@example.com,426,0
2026-05-09T00:21:57.495384,9335,55,145281,u***@example.com,522,0
2026-05-09T00:21:57.495384,5980,30,29686,u***@example.com,578,0
2026-05-09T00:21:57.495384,8266,73,132413,u***@example.com,707,0
2026-05-09T00:21:57.495384,5491,78,73363,u***@example.com,804,0
2026-05-09T00:21:57.495384,8192,64,117543,u***@example.com,593,1
2026-05-09T00:21:57.495384,6588,42,20661,u***@example.com,576,0
2026-05-09T00:21:57.495384,8651,26,64843,u***@example.com,737,0
2026-05-09T00:21:57.495384,4636,21,115673,u***@example.com,406,0
2026-05-09T00:21:57.495384,2167,31,80963,u***@example.com,719,0
2026-05-09T00:21:57.495384,2062,54,133092,u***@example.com,728,0
2026-05-09T00:21:57.495384,3156,51,62828,u***@example.com,674,0
2026-05-09T00:21:57.495384,8860,28,68604,u***@example.com,372,0
2026-05-09T00:21:57.495384,6161,58,30526,u***@example.com,329,0
2026-05-09T00:21:57.495384,6305,73,88910,u***@example.com,487,0
2026-05-09T00:21:57.495384,7541,20,45592,u***@example.com,663,1
2026-05-09T00:21:57.495384,5729,76,48982,u***@example.com,750,1
2026-05-09T00:21:57.495384,8330,45,20207,u***@example.com,494,0
2026-05-09T00:21:57.495384,6334,46,120969,u***@example.com,455,0
2026-05-09T00:21:57.495384,9924,26,137181,u***@example.com,471,0
2026-05-09T00:21:57.495384,5330,20,108733,u***@example.com,340,0
2026-05-09T00:21:57.495384,9010,42,118936,u***@example.com,362,0
2026-05-09T00:21:57.495384,7801,51,144982,u***@example.com,322,0
2026-05-09T00:21:57.495384,5846,29,145839,u***@example.com,659,0
2026-05-09T00:21:57.495384,7731,59,88619,u***@example.com,374,1
2026-05-09T00:21:57.495384,8241,26,49328,u***@example.com,417,0
2026-05-09T00:21:57.495384,1953,32,66479,u***@example.com,679,0
2026-05-09T00:21:57.495384,3539,57,128427,u***@example.com,589,0
2026-05-09T00:21:57.495384,8056,42,40103,u***@example.com,739,0
2026-05-09T00:21:57.495384,2542,22,59891,u***@example.com,306,0
2026-05-09T00:21:57.495384,6293,28,30754,u***@example.com,495,0
2026-05-09T00:21:57.495384,2191,76,119983,u***@example.com,720,0
2026-05-09T00:21:57.495384,7313,51,101437,u***@example.com,492,1
2026-05-09T00:21:57.495384,7938,41,118540,u***@example.com,447,0
2026-05-09T00:21:57.495384,3681,77,92982,u***@example.com,501,0
2026-05-09T00:21:57.495384,2540,32,122747,u***@example.com,743,0
2026-05-09T00:21:57.495384,7172,55,75922,u***@example.com,718,1
2026-05-09T00:21:57.495384,6541,25,68231,u***@example.com,726,0
2026-05-09T00:21:57.495384,2365,76,49301,u***@example.com,778,0
2026-05-09T00:21:57.495384,9691,22,111652,u***@example.com,774,1
2026-05-09T00:21:57.495384,9702,65,140787,u***@example.com,425,0
2026-05-09T00:21:57.495384,8494,43,146823,u***@example.com,694,1
2026-05-09T00:21:57.495384,5312,35,82711,u***@example.com,624,0
2026-05-09T00:21:57.495384,2324,23,61323,u***@example.com,691,0
2026-05-09T00:21:57.495384,4141,54,38752,u***@example.com,739,0
2026-05-09T00:21:57.495384,8419,77,117912,u***@example.com,503,0
2026-05-09T00:21:57.495384,4486,65,102205,u***@example.com,785,0
2026-05-09T00:21:57.495384,2810,30,118452,u***@example.com,330,0
2026-05-09T00:21:57.495384,7588,45,33395,u***@example.com,687,0
2026-05-09T00:21:57.495384,3923,22,105957,u***@example.com,733,0
2026-05-09T00:21:57.495384,6301,30,141237,u***@example.com,675,1
2026-05-09T00:21:57.495384,5186,34,76273,u***@example.com,643,1
2026-05-09T00:21:57.495384,9905,67,147431,u***@example.com,742,0
2026-05-09T00:21:57.495384,6977,57,111878,u***@example.com,374,1
2026-05-09T00:21:57.495384,5268,62,24895,u***@example.com,454,0
2026-05-09T00:21:57.495384,5748,49,139968,u***@example.com,729,0
2026-05-09T00:21:57.495384,5849,79,135700,u***@example.com,662,0
2026-05-09T00:21:57.495384,4709,46,96559,u***@example.com,747,0
2026-05-09T00:21:57.495384,7619,68,30699,u***@example.com,533,0
2026-05-09T00:21:57.495384,9647,75,85061,u***@example.com,561,0
2026-05-09T00:21:57.495384,4072,20,29715,u***@example.com,424,0
2026-05-09T00:21:57.495384,7530,73,39169,u***@example.com,544,0
2026-05-09T00:21:57.495384,1504,57,145436,u***@example.com,841,0
2026-05-09T00:21:57.495384,2214,51,138413,u***@example.com,784,1
2026-05-09T00:21:57.495384,2531,57,36163,u***@example.com,421,0
2026-05-09T00:21:57.495384,8576,44,139264,u***@example.com,424,1
2026-05-09T00:21:57.495384,1823,30,25782,u***@example.com,848,1
2026-05-09T00:21:57.495384,1928,62,108177,u***@example.com,469,1
2026-05-09T00:21:57.495384,6029,50,149772,u***@example.com,423,1
2026-05-09T00:21:57.495384,1133,23,144481,u***@example.com,334,1
2026-05-09T00:21:57.495384,3105,41,104328,u***@example.com,386,0
2026-05-09T00:21:57.495384,4627,36,135028,u***@example.com,500,0
2026-05-09T00:21:57.495384,7316,33,55585,u***@example.com,668,0
2026-05-09T00:21:57.495384,2852,57,50682,u***@example.com,376,0
2026-05-09T00:21:57.495384,5910,45,67864,u***@example.com,358,0
2026-05-09T00:21:57.495384,5175,50,149992,u***@example.com,730,0
2026-05-09T00:21:57.495384,6348,76,104416,u***@example.com,799,1
2026-05-09T00:21:57.495384,7190,76,75114,u***@example.com,408,1
2026-05-09T00:21:57.495384,2256,65,147810,u***@example.com,577,1
2026-05-09T00:21:57.495384,4376,58,58067,u***@example.com,367,0
2026-05-09T00:21:57.495384,6645,30,62685,u***@example.com,368,0
2026-05-09T00:21:57.495384,4486,60,142262,u***@example.com,464,0
2026-05-09T00:21:57.495384,4584,62,38073,u***@example.com,788,0
2026-05-09T00:21:57.495384,9053,42,56035,u***@example.com,604,0
2026-05-09T00:21:57.495384,4330,70,84977,u***@example.com,664,0
2026-05-09T00:21:57.495384,3703,59,122710,u***@example.com,678,1
2026-05-09T00:21:57.495384,9662,53,110373,u***@example.com,642,0
2026-05-09T00:21:57.495384,9120,44,103362,u***@example.com,653,0
2026-05-09T00:21:57.495384,8114,55,110517,u***@example.com,715,0
2026-05-09T00:21:57.495384,2353,77,85450,u***@example.com,408,0
2026-05-09T00:21:57.495384,6063,24,30382,u***@example.com,796,0
2026-05-09T00:21:57.495384,9549,22,24437,u***@example.com,640,1
2026-05-09T00:21:57.495384,8575,60,90971,u***@example.com,682,0
2026-05-09T00:21:57.495384,1667,62,84612,u***@example.com,832,0
2026-05-09T00:21:57.495384,5468,75,110355,u***@example.com,599,0
2026-05-09T00:21:57.495384,7819,74,81929,u***@example.com,438,0
2026-05-09T00:21:57.495384,4719,68,122411,u***@example.com,658,0
2026-05-09T00:21:57.495384,3745,48,117518,u***@example.com,798,0
2026-05-09T00:21:57.495384,8483,40,118864,u***@example.com,684,0
2026-05-09T00:21:57.495384,1539,59,32329,u***@example.com,579,0
2026-05-09T00:21:57.495384,5964,27,145605,u***@example.com,782,0
2026-05-09T00:21:57.495384,5835,49,45169,u***@example.com,410,0
2026-05-09T00:21:57.495384,4775,60,107468,u***@example.com,438,1
2026-05-09T00:21:57.495384,7042,70,54594,u***@example.com,734,0
2026-05-09T00:21:57.495384,8102,47,96957,u***@example.com,808,0
2026-05-09T00:21:57.495384,8312,56,80631,u***@example.com,572,0
2026-05-09T00:21:57.495384,6320,48,65033,u***@example.com,398,0
2026-05-09T00:21:57.495384,7132,35,83133,u***@example.com,403,0
2026-05-09T00:21:57.495384,8891,53,93165,u***@example.com,513,0
2026-05-09T00:21:57.495384,3779,19,93861,u***@example.com,464,0
2026-05-09T00:21:57.495384,1924,31,72290,u***@example.com,819,1
2026-05-09T00:21:57.495384,2581,30,114031,u***@example.com,583,0
2026-05-09T00:21:57.495384,8714,46,51750,u***@example.com,816,1
2026-05-09T00:21:57.495384,4324,29,115155,u***@example.com,463,0
2026-05-09T00:21:57.495384,6713,56,60461,u***@example.com,363,1
2026-05-09T00:21:57.495384,8026,19,93800,u***@example.com,390,1
2026-05-09T00:21:57.495384,1255,49,98222,u***@example.com,416,0
2026-05-09T00:21:57.495384,5804,30,132020,u***@example.com,566,1
2026-05-09T00:21:57.495384,2838,63,44226,u***@example.com,439,0
2026-05-09T00:21:57.495384,1009,44,26721,u***@example.com,545,1
2026-05-09T00:21:57.495384,3871,66,76154,u***@example.com,694,0
2026-05-09T00:21:57.495384,9989,58,40609,u***@example.com,786,0
2026-05-09T00:21:57.495384,8409,34,72130,u***@example.com,775,0
2026-05-09T00:21:57.495384,8418,57,92909,u***@example.com,816,1
2026-05-09T00:21:57.495384,6124,48,124211,u***@example.com,483,0
2026-05-09T00:21:57.495384,2015,51,75249,u***@example.com,319,0
2026-05-09T00:21:57.495384,3193,77,68895,u***@example.com,823,0
2026-05-09T00:21:57.495384,9415,41,114473,u***@example.com,828,1
2026-05-09T00:21:57.495384,8449,62,25656,u***@example.com,446,0
2026-05-09T00:21:57.495384,5158,52,144865,u***@example.com,603,0
2026-05-09T00:21:57.495384,4925,65,94520,u***@example.com,527,0
2026-05-09T00:21:57.495384,7970,23,83740,u***@example.com,401,0
2026-05-09T00:21:57.495384,7938,36,84309,u***@example.com,716,0
2026-05-09T00:21:57.495384,5784,47,49984,u***@example.com,515,1
2026-05-09T00:21:57.495384,5000,24,138947,u***@example.com,706,0
2026-05-09T00:21:57.495384,2633,27,93822,u***@example.com,698,0
2026-05-09T00:21:57.495384,8266,58,25901,u***@example.com,798,0
2026-05-09T00:21:57.495384,9702,49,51552,u***@example.com,764,0
2026-05-09T00:21:57.495384,1384,51,111245,u***@example.com,381,0
2026-05-09T00:21:57.495384,1404,45,51055,u***@example.com,664,0
2026-05-09T00:21:57.495384,9175,77,57685,u***@example.com,462,0
2026-05-09T00:21:57.495384,3000,32,93965,u***@example.com,347,1
2026-05-09T00:21:57.495384,6989,47,34716,u***@example.com,810,0
2026-05-09T00:21:57.495384,2460,54,134099,u***@example.com,628,1
2026-05-09T00:21:57.495384,8190,46,31138,u***@example.com,415,1
2026-05-09T00:21:57.495384,8140,39,55298,u***@example.com,636,0
2026-05-09T00:21:57.495384,4636,21,71112,u***@example.com,446,1
2026-05-09T00:21:57.495384,5809,37,43429,u***@example.com,622,0
2026-05-09T00:21:57.495384,5178,49,70200,u***@example.com,742,0
2026-05-09T00:21:57.495384,8245,53,91308,u***@example.com,312,0
2026-05-09T00:21:57.495384,7600,67,68244,u***@example.com,793,0
2026-05-09T00:21:57.495384,6997,21,137217,u***@example.com,586,0
2026-05-09T00:21:57.495384,3048,44,134055,u***@example.com,413,0
2026-05-09T00:21:57.495384,5780,34,121268,u***@example.com,779,0
2026-05-09T00:21:57.495384,1716,29,125441,u***@example.com,321,0
2026-05-09T00:21:57.495384,8939,39,37347,u***@example.com,648,1
2026-05-09T00:21:57.495384,6565,34,36920,u***@example.com,619,0
2026-05-09T00:21:57.495384,5544,27,51822,u***@example.com,425,0
2026-05-09T00:21:57.495384,5976,71,66659,u***@example.com,576,0
2026-05-09T00:21:57.495384,4419,18,60108,u***@example.com,503,0
2026-05-09T00:21:57.495384,8239,39,148955,u***@example.com,493,0
2026-05-09T00:21:57.495384,1249,43,109099,u***@example.com,846,1
2026-05-09T00:21:57.495384,9865,73,27967,u***@example.com,585,0
2026-05-09T00:21:57.495384,1770,76,130719,u***@example.com,356,0
2026-05-09T00:21:57.495384,5363,35,31871,u***@example.com,602,1
2026-05-09T00:21:57.495384,2077,67,114299,u***@example.com,462,1
2026-05-09T00:21:57.495384,9427,31,97452,u***@example.com,318,0
2026-05-09T00:21:57.495384,9580,64,94270,u***@example.com,669,0
2026-05-09T00:21:57.495384,8901,46,53613,u***@example.com,563,0
2026-05-09T00:21:57.495384,5858,29,48179,u***@example.com,412,0
2026-05-09T00:21:57.495384,7544,53,140465,u***@example.com,787,0
2026-05-09T00:21:57.495384,5719,76,72188,u***@example.com,626,0
2026-05-09T00:21:57.495384,3814,52,75099,u***@example.com,841,1
2026-05-09T00:21:57.495384,4374,69,55262,u***@example.com,364,0
2026-05-09T00:21:57.495384,2252,78,98213,u***@example.com,591,0
2026-05-09T00:21:57.495384,7996,29,137407,u***@example.com,324,0
2026-05-09T00:21:57.495384,5673,24,38268,u***@example.com,848,0
2026-05-09T00:21:57.495384,5530,46,97866,u***@example.com,300,0
2026-05-09T00:21:57.495384,7881,28,106269,u***@example.com,848,0
2026-05-09T00:21:57.495384,7949,50,80545,u***@example.com,440,1
2026-05-09T00:21:57.495384,7241,23,123483,u***@example.com,487,0
2026-05-09T00:21:57.495384,9017,64,112822,u***@example.com,427,0
2026-05-09T00:21:57.495384,7941,32,92146,u***@example.com,500,0
2026-05-09T00:21:57.495384,8002,49,91966,u***@example.com,426,0
2026-05-09T00:21:57.495384,2331,68,59922,u***@example.com,556,0
2026-05-09T00:21:57.495384,5261,28,99364,u***@example.com,846,0
2026-05-09T00:21:57.495384,8648,75,62913,u***@example.com,493,0
2026-05-09T00:21:57.495384,6115,40,117033,u***@example.com,403,1
2026-05-09T00:21:57.495384,5637,43,124792,u***@example.com,834,0
2026-05-09T00:21:57.495384,5854,51,139425,u***@example.com,564,0
2026-05-09T00:21:57.495384,4177,63,75677,u***@example.com,683,0
2026-05-09T00:21:57.495384,8730,51,122154,u***@example.com,559,1
2026-05-09T00:21:57.495384,3180,46,69841,u***@example.com,713,0
2026-05-09T00:21:57.495384,5892,21,66332,u***@example.com,657,0
2026-05-09T00:21:57.495384,8043,34,112062,u***@example.com,374,0
2026-05-09T00:21:57.495384,1137,52,139863,u***@example.com,654,0
2026-05-09T00:21:57.495384,7327,30,115694,u***@example.com,487,0
2026-05-09T00:21:57.495384,4472,58,45032,u***@example.com,589,0
2026-05-09T00:21:57.495384,6449,56,57846,u***@example.com,344,0
2026-05-09T00:21:57.495384,3832,32,79474,u***@example.com,382,0
2026-05-09T00:21:57.495384,4579,72,64936,u***@example.com,422,1
2026-05-09T00:21:57.495384,6971,46,49794,u***@example.com,657,0
2026-05-09T00:21:57.495384,5164,46,81588,u***@example.com,827,0
2026-05-09T00:21:57.495384,8941,28,90984,u***@example.com,365,0
2026-05-09T00:21:57.495384,6569,69,70331,u***@example.com,674,1
2026-05-09T00:21:57.495384,5300,49,114397,u***@example.com,461,0
2026-05-09T00:21:57.495384,7269,19,48141,u***@example.com,679,1
2026-05-09T00:21:57.495384,4818,64,29074,u***@example.com,657,0
2026-05-09T00:21:57.495384,2906,31,26406,u***@example.com,487,0
2026-05-09T00:21:57.495384,7254,37,117359,u***@example.com,621,1
2026-05-09T00:21:57.495384,1760,39,143279,u***@example.com,749,0
2026-05-09T00:21:57.495384,8830,28,43291,u***@example.com,773,0
2026-05-09T00:21:57.495384,8350,44,61568,u***@example.com,312,1
2026-05-09T00:21:57.495384,7238,20,117539,u***@example.com,483,0
2026-05-09T00:21:57.495384,7090,34,66851,u***@example.com,410,0
2026-05-09T00:21:57.495384,7031,79,119942,u***@example.com,807,0
2026-05-09T00:21:57.495384,8687,61,74823,u***@example.com,589,0
2026-05-09T00:21:57.495384,9472,73,43312,u***@example.com,594,0
2026-05-09T00:21:57.495384,2887,45,63108,u***@example.com,750,0
2026-05-09T00:21:57.495384,4266,46,86918,u***@example.com,514,0
2026-05-09T00:21:57.495384,1666,38,54171,u***@example.com,326,0
2026-05-09T00:21:57.495384,5188,64,61779,u***@example.com,530,0
2026-05-09T00:21:57.495384,1671,33,88828,u***@example.com,620,1
2026-05-09T00:21:57.495384,7777,54,127315,u***@example.com,532,0
2026-05-09T00:21:57.495384,8570,76,118723,u***@example.com,736,1
2026-05-09T00:21:57.495384,8956,37,32411,u***@example.com,832,0
2026-05-09T00:21:57.495384,6124,23,122821,u***@example.com,702,0
2026-05-09T00:21:57.495384,6585,36,137990,u***@example.com,352,0
2026-05-09T00:21:57.495384,5777,74,77009,u***@example.com,612,0
2026-05-09T00:21:57.495384,4900,22,35422,u***@example.com,580,0
2026-05-09T00:21:57.495384,7677,20,62468,u***@example.com,330,0
2026-05-09T00:21:57.495384,7981,76,52371,u***@example.com,636,0
2026-05-09T00:21:57.495384,7376,18,77022,u***@example.com,482,1
2026-05-09T00:21:57.495384,1523,75,91229,u***@example.com,322,0
2026-05-09T00:21:57.495384,3393,77,119071,u***@example.com,843,0
2026-05-09T00:21:57.495384,3593,55,71196,u***@example.com,745,0
2026-05-09T00:21:57.495384,8240,32,100354,u***@example.com,373,0
2026-05-09T00:21:57.495384,7937,51,116774,u***@example.com,309,0
2026-05-09T00:21:57.495384,7190,78,116410,u***@example.com,783,0
2026-05-09T00:21:57.495384,6240,52,46715,u***@example.com,755,1
2026-05-09T00:21:57.495384,7493,66,47605,u***@example.com,459,0
2026-05-09T00:21:57.495384,3878,42,119853,u***@example.com,313,0
2026-05-09T00:21:57.495384,5143,41,51174,u***@example.com,477,0
2026-05-09T00:21:57.495384,4644,29,29956,u***@example.com,711,0
2026-05-09T00:21:57.495384,5432,35,124444,u***@example.com,352,0
2026-05-09T00:21:57.495384,2276,32,96373,u***@example.com,707,0
2026-05-09T00:21:57.495384,6811,61,89252,u***@example.com,321,0
2026-05-09T00:21:57.495384,1302,33,81949,u***@example.com,329,0
2026-05-09T00:21:57.495384,1638,44,82646,u***@example.com,559,0
2026-05-09T00:21:57.495384,1055,25,90017,u***@example.com,504,0
2026-05-09T00:21:57.495384,9717,77,83037,u***@example.com,358,0
2026-05-09T00:21:57.495384,9150,63,109818,u***@example.com,770,0
2026-05-09T00:21:57.495384,3125,42,26548,u***@example.com,765,0
2026-05-09T00:21:57.495384,1364,34,136981,u***@example.com,311,1
2026-05-09T00:21:57.495384,7809,46,123141,u***@example.com,589,1
2026-05-09T00:21:57.495384,5621,70,93294,u***@example.com,653,1
2026-05-09T00:21:57.495384,6126,25,129204,u***@example.com,374,0
2026-05-09T00:21:57.495384,6122,32,43177,u***@example.com,740,0
2026-05-09T00:21:57.495384,2646,44,44022,u***@example.com,540,0
2026-05-09T00:21:57.495384,1918,63,126297,u***@example.com,453,1
2026-05-09T00:21:57.495384,3797,67,140695,u***@example.com,395,0
2026-05-09T00:21:57.495384,7506,69,25542,u***@example.com,593,1
2026-05-09T00:21:57.495384,6870,24,111012,u***@example.com,508,1
2026-05-09T00:21:57.495384,2531,20,116320,u***@example.com,642,0
2026-05-09T00:21:57.495384,9172,46,80428,u***@example.com,387,0
2026-05-09T00:21:57.495384,4345,61,42740,u***@example.com,689,0
2026-05-09T00:21:57.495384,8673,70,79353,u***@example.com,624,1
2026-05-09T00:21:57.495384,7949,41,110353,u***@example.com,456,0
2026-05-09T00:21:57.495384,7882,77,133132,u***@example.com,436,1
2026-05-09T00:21:57.495384,2906,75,76532,u***@example.com,727,0
2026-05-09T00:21:57.495384,4086,20,36052,u***@example.com,751,0
2026-05-09T00:21:57.495384,9152,37,120689,u***@example.com,440,1
2026-05-09T00:21:57.495384,6750,63,67076,u***@example.com,382,0
2026-05-09T00:21:57.495384,9905,32,73420,u***@example.com,476,0
2026-05-09T00:21:57.495384,2062,42,20671,u***@example.com,497,0
2026-05-09T00:21:57.495384,2976,47,20163,u***@example.com,720,0
2026-05-09T00:21:57.495384,2296,31,61424,u***@example.com,700,0
2026-05-09T00:21:57.495384,7229,24,129538,u***@example.com,770,0
2026-05-09T00:21:57.495384,8641,34,73744,u***@example.com,517,1
2026-05-09T00:21:57.495384,1125,79,90331,u***@example.com,474,1
2026-05-09T00:21:57.495384,5632,61,30634,u***@example.com,322,0
2026-05-09T00:21:57.495384,7288,37,24798,u***@example.com,534,0
2026-05-09T00:21:57.495384,4596,53,42420,u***@example.com,312,0
2026-05-09T00:21:57.495384,7168,26,137043,u***@example.com,400,0
2026-05-09T00:21:57.495384,8561,55,140575,u***@example.com,835,1
2026-05-09T00:21:57.495384,9258,65,147158,u***@example.com,822,0
2026-05-09T00:21:57.495384,1232,74,49300,u***@example.com,751,0
2026-05-09T00:21:57.495384,7371,77,109881,u***@example.com,730,0
2026-05-09T00:21:57.495384,5206,39,30749,u***@example.com,832,0
2026-05-09T00:21:57.495384,8943,71,124131,u***@example.com,592,0
2026-05-09T00:21:57.495384,7891,70,45121,u***@example.com,400,0
2026-05-09T00:21:57.495384,7738,70,148563,u***@example.com,801,0
2026-05-09T00:21:57.495384,3472,19,57487,u***@example.com,603,0
2026-05-09T00:21:57.495384,3739,41,113947,u***@example.com,839,0
2026-05-09T00:21:57.495384,6401,25,53361,u***@example.com,654,0
2026-05-09T00:21:57.495384,2761,28,41223,u***@example.com,602,0
2026-05-09T00:21:57.495384,1876,30,92930,u***@example.com,795,0
2026-05-09T00:21:57.495384,4812,34,34056,u***@example.com,526,0
2026-05-09T00:21:57.495384,2460,25,48380,u***@example.com,535,0
2026-05-09T00:21:57.495384,2733,38,46035,u***@example.com,754,0
2026-05-09T00:21:57.495384,2605,35,50620,u***@example.com,312,0
2026-05-09T00:21:57.495384,6622,47,39877,u***@example.com,509,1
2026-05-09T00:21:57.495384,7767,35,145481,u***@example.com,696,1
2026-05-09T00:21:57.495384,7986,63,75316,u***@example.com,399,0
2026-05-09T00:21:57.495384,4517,64,84041,u***@example.com,330,1
2026-05-09T00:21:57.495384,4735,48,128940,u***@example.com,827,0
2026-05-09T00:21:57.495384,9434,55,137360,u***@example.com,628,0
2026-05-09T00:21:57.495384,3590,49,73352,u***@example.com,465,0
2026-05-09T00:21:57.495384,2063,28,50911,u***@example.com,758,0
2026-05-09T00:21:57.495384,5324,62,52784,u***@example.com,399,0
2026-05-09T00:21:57.495384,6342,42,23191,u***@example.com,472,0
2026-05-09T00:21:57.495384,1005,50,53160,u***@example.com,461,0
2026-05-09T00:21:57.495384,8489,77,110536,u***@example.com,562,0
2026-05-09T00:21:57.495384,9659,55,124576,u***@example.com,573,0
2026-05-09T00:21:57.495384,9195,58,84641,u***@example.com,302,1
2026-05-09T00:21:57.495384,6966,25,69723,u***@example.com,327,0
2026-05-09T00:21:57.495384,9837,28,23631,u***@example.com,625,0
2026-05-09T00:21:57.495384,1117,39,26172,u***@example.com,448,0
2026-05-09T00:21:57.495384,3551,68,62080,u***@example.com,839,0
2026-05-09T00:21:57.495384,6560,41,109097,u***@example.com,787,0
2026-05-09T00:21:57.495384,5289,58,110353,u***@example.com,737,0
2026-05-09T00:21:57.495384,1846,34,40281,u***@example.com,364,0
2026-05-09T00:21:57.495384,7316,29,48671,u***@example.com,655,0
2026-05-09T00:21:57.495384,7469,74,142811,u***@example.com,832,0
2026-05-09T00:21:57.495384,9915,63,71431,u***@example.com,551,0
2026-05-09T00:21:57.495384,1224,49,110900,u***@example.com,534,0
2026-05-09T00:21:57.495384,5208,32,142139,u***@example.com,526,0
2026-05-09T00:21:57.495384,7283,33,127210,u***@example.com,824,0
2026-05-09T00:21:57.495384,3048,71,147734,u***@example.com,612,0
2026-05-09T00:21:57.495384,7233,39,112961,u***@example.com,348,1
2026-05-09T00:21:57.495384,2828,45,135463,u***@example.com,417,1
2026-05-09T00:21:57.495384,2917,37,48602,u***@example.com,353,1
2026-05-09T00:21:57.495384,5234,50,108789,u***@example.com,343,0
2026-05-09T00:21:57.495384,7988,27,71399,u***@example.com,352,0
2026-05-09T00:21:57.495384,3026,57,43472,u***@example.com,824,0
2026-05-09T00:21:57.495384,4744,49,69230,u***@example.com,401,0
2026-05-09T00:21:57.495384,1009,67,93616,u***@example.com,697,0
2026-05-09T00:21:57.495384,1260,77,27099,u***@example.com,437,0
2026-05-09T00:21:57.495384,7038,50,138614,u***@example.com,686,1
2026-05-09T00:21:57.495384,3219,19,45431,u***@example.com,410,0
2026-05-09T00:21:57.495384,8041,50,76492,u***@example.com,316,1
2026-05-09T00:21:57.495384,3060,50,116722,u***@example.com,481,0
2026-05-09T00:21:57.495384,6287,58,67684,u***@example.com,835,0
